"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
150,"150. Govt Primary School Gull Baz Khan Mandan(Comb)",2.Khawajamad,051020519,,,,798,636,1434,2,2,4
"",.,,,,,,798,636,1434,2,2,4
151,"151. Govt Higher Secondary School Hakeem Haved(Male) PS-I",1.Haved Khass,051020601,,,,1424,0,1424,4,0,4
"",1.Haved Kahss,051020602,,,,738,0,738,,,,
"",.,,,,,,2162,0,2162,4,0,4
152,"152. Govt Higher Secondary School Hakeem Haved(Female) PS-II",Haved Khas,051020601,,,,0,676,676,0,3,3
"",Haved Khas,051020602,,,,0,380,380,,,,
"",.,,,,,,0,1056,1056,0,3,3
153,"153. Govt: Girls Primary School Multani Landidak(Comb)",2.Landidak Mulatni,051020604,,,,558,328,886,2,1,3
"",.,,,,,,558,328,886,2,1,3
154,154. Govt: Primary School Hawed Khass (Comb),2.Landidak Haved,051020605,,,,681,557,1238,2,2,4
"",2.Landidak Haved,051020606,,,,655,499,1154,,,,
"",.,,,,,,1336,1056,2392,2,2,4
155,"155. Govt: Higher Secondary School Ismail Khel (M) PS-I",1.Ismail Khel,051020701,,,,880,0,880,4,0,4
"",4.Musa Khel,051020710,,,,506,0,506,,,,
"",.,,,,,,1386,0,1386,4,0,4
156,156. Govt: Primary School School Ismail Khel (M),2.Ismail Khel,051020702,,,,889,0,889,3,0,3
"",.,,,,,,889,0,889,3,0,3
157,"157. Govt: Higher Secondary School Ismail Khel (F) PS-II",1.Ismail Khel,051020701,,,,0,720,720,0,4,4
"",2.Ismail Khel,051020702,,,,0,664,664,,,,
"",4.Musa Khel,051020710,,,,0,448,448,,,,
"",.,,,,,,0,1832,1832,0,4,4
158,158. GGPS Fatima Khel Khurd (Comb),Fatima Khel Khurd,051020703,,,,498,153,651,2,2,4
"",,Fatima Khel Khurd,051020711,,,,229,364,593,,,
"",.,,,,,,727,517,1244,2,2,4
159,"159. Govt: Girls Community Model School ManduriPatal Shah (Comb)",1.Mandori Patal Shah,051020704,,,,560,446,1006,2,2,4
"",,1.Mandori Patal Shah,051020705,,,,547,400,947,,,
"",.,,,,,,1107,846,1953,2,2,4
160,160. Govt: Primary School Imtiaz Khujram Khel (Comb),1.Khujram Khel,051020706,,,,536,484,1020,2,2,4
"",,2.Nobizar,051020707,,,,165,129,294,,,
"",.,,,,,,701,613,1314,2,2,4
161,"161. Govt: Girls Primary School Umar Chak Dadan(Comb)",1.Chak Dadan,051020708,,,,302,210,512,2,2,4
"",,2.Chak Dadan,051020709,,,,411,262,673,,,
"",,2.Chak Dadan,051020712,,,,288,249,537,,,
"",.,,,,,,1001,721,1722,2,2,4
162,162. Govt: Girls Primary School Bait Ali (Comb),1.Mira Khel,051020801,,,,264,155,419,2,2,4
"",,1.Mira Khel,051020802,,,,383,292,675,,,
"",,1.Mira Khel,051020808,,,,517,410,927,,,
"",.,,,,,,1164,857,2021,2,2,4
163,163. Govt: High School Sarmast Mira Khel (Comb),1.Mira Khel,051020803,,,,464,396,860,2,2,4
"",,1.Mira Khel,051020804,,,,348,303,651,,,
"",,1.Mira Khel,051020809,,,,213,122,335,,,
"",,1.Mira Khel,051020810,,,,180,119,299,,,
"",.,,,,,,1205,940,2145,2,2,4
164,164. Govt: Primary School Toot Gari Mira Khel (Male),1.Mira Khel,051020805,,,,331,0,331,4,0,4
"",,1.Mira Khel,051020806,,,,1108,0,1108,,,
"",.,,,,,,1439,0,1439,4,0,4
165,165. Govt: Primary School Taji Killa (Male),1. Taji Khel,051020807,,,,1106,0,1106,4,0,4
"",,1. Taji Khel,051020811,,,,318,0,318,,,
"",.,,,,,,1424,0,1424,4,0,4
166,166. GPS Barara Mira Khel (Female),Mira Khel,051020805,,,,0,178,178,0,4,4
"",,Mira Khel,051020806,,,,0,1043,1043,,,
"",.,,,,,,0,1221,1221,0,4,4
167,167. GGPS Taji Kala No. 2 (Female),Taji Killa,051020807,,,,0,957,957,0,4,4
"",,Taji Killa,051020811,,,,0,268,268,,,
"",.,,,,,,0,1225,1225,0,4,4
168,"168. Govt: Girls Middle School Kala Khel Masti Khan(Comb)",2.Kala Khel Masti Khan,051020901,,,,909,717,1626,2,2,4
"",,2.Kala Khel Masti Khan,051020903,,,,115,76,191,,,
"",.,,,,,,1024,793,1817,2,2,4
169,"169. Govt: Primary School Kala Khel Masti Khan(Comb)",1.Kala Khel Masti Khan,051020902,,,,319,275,594,2,2,4
"",,1.Kala Khel Masti Khan,051020905,,,,619,468,1087,,,
"",.,,,,,,938,743,1681,2,2,4
170,170. GGPS Kala Khel Masti Khan Amanullah (Comb),Kala Khel Masti Khan,051020904,,,,495,357,852,2,1,3
"",.,,,,,,495,357,852,2,1,3
171,171. Govt: Middle School Ismail Khani (Male) PS-I,1.Ismail Khoni,051020906,,,,649,0,649,3,0,3
"",,2.Ismail Khoni,051020907,,,,545,0,545,,,
"",,3.Ismail Khoni,051020908,,,,615,0,615,,,
"",.,,,,,,1809,0,1809,3,0,3
172,172. Govt: Middle School Ismail Khani (Female) PS-II,Ismail Khani,051020906,,,,0,481,481,0,4,4
"",,Ismail Khani,051020907,,,,0,472,472,,,
"",,Ismail Khani,051020908,,,,0,454,454,,,
"",.,,,,,,0,1407,1407,0,4,4
173,"173. Govt Higher Secondary School Naseeb Nawaz(Comb) PS-I",1.Sadat Hassani,051020909,,,,635,390,1025,2,2,4
"",.,,,,,,635,390,1025,2,2,4
174,"174. Govt Higher Secondary School Naseeb Nawaz(Comb) PS-II",2.Sadat Hassani,051020910,,,,437,316,753,2,2,4
"",.,,,,,,437,316,753,2,2,4
175,175. GGMS Samiullah Siro Khass (Comb),1.Nejam Khan,051020911,,,,170,143,313,2,1,3
"",,2.Sero Bada Khel,051020912,,,,342,164,506,,,
"",,2.Sero Bada Khel,051020915,,,,318,257,575,,,
"",.,,,,,,830,564,1394,2,1,3
176,176. Govt: High School Sero Bada Khel (Comb) PS-I,1.Sero Bada Khel,051020913,,,,921,0,921,4,0,4
"",,2.Sero Bada Khel,051020914,,,,226,0,226,,,
"",.,,,,,,1147,0,1147,4,0,4
177,177. Govt: High School Sero Bada Khel (Comb) PS-II,1.Sero Bada Khel,051020913,,,,0,698,698,0,3,3
"",,2.Sero Bada Khel,051020914,,,,0,173,173,,,
"",.,,,,,,0,871,871,0,3,3
191,"191. Govt: Primary School No.1 Shagi Michin Khel(Comb)",I.Shegi Michen Khel,051030301,,,,454,351,805,2,2,4
"",,I.Shegi Michen Khel,051030302,,,,409,270,679,,,
"",,2.Shegi Michen Khel,051030303,,,,151,115,266,,,
"",.,,,,,,1014,736,1750,2,2,4
"",,1. Degan,051030304,,,,600,0,600,4,0,4
2. Degan,051030305,,,,377,0,377,,,,,
192,192. Govt: High School Degan (Male) PS-I,3.Terkhiwala Fazal,051030306,,,,83,0,83,,,
"",4.Terkhiwala Khas,051030307,,,,444,0,444,,,,
"",5.AIam Michen Khel,051030308,,,,3,0,3,,,,
"",.,,,,,,1507,0,1507,4,0,4
193,193. Govt: High School Degan (Female) PS-II,Degan,051030304,,,,0,447,447,0,4,4
"",Degan,051030305,,,,0,299,299,,,,
"",Tarkhewala Fazal Shah,051030306,,,,0,62,62,,,,
"",Tarkhewala Khas,051030307,,,,0,343,343,,,,
"",Alam Machan Khel,051030308,,,,0,0,0,,,,
"",.,,,,,,0,1151,1151,0,4,4
207,207. GMS Kot Zafar Kot Pasha (Combined),1. Kot Pusha,051030601,,,,513,517,1030,2,2,4
"",2.Rak Sarkar,051030603,,,,181,149,330,,,,
"",.,,,,,,694,666,1360,2,2,4
208,208. Govt: Primary School Amin Mughal Khel (M),1.Amin Mughel Khel,051030604,,,,684,0,684,4,0,4
"",1.Amin Mughel Khel,051030613,,,,278,0,278,,,,
"",2.Sor Kamand Mughel,051030605,,,,267,0,267,,,,
"",3. Bangi Khan Mughal Khel,051030606,,,,364,0,364,,,,
"",.,,,,,,1593,0,1593,4,0,4
209,"209. Govt: Girls Primary School Bangi Khan MughalKhel (F)",1.Amin Mughel Khel,051030604,,,,0,491,491,0,4,4
"",1.Amin Mughel Khel,051030613,,,,0,198,198,,,,
"",2.Sor Kamand Mughel,051030605,,,,0,218,218,,,,
"",3. Bangi Khan Mughal Khel,051030606,,,,0,302,302,,,,
"",.,,,,,,0,1209,1209,0,4,4
210,"210. Govt: Primary School Toro Balo Mechen Khel No.1 (Comb)",1.Tori Michen Khel,051030607,,,,89,65,154,2,2,4
"",2.Balo Michen Khel,051030608,,,,641,547,1188,,,,
"",.,,,,,,730,612,1342,2,2,4
211,211. Govt: Primary School Ghulam Mughal Khel (Comb),1.Daim Michen Khel,051030602,,,,9,2,11,2,1,3
"",2.KanderWala Feroz,051030609,,,,297,261,558,,,,
"",3.Kander Wala Feroz,051030610,,,,176,139,315,,,,
"",.,,,,,,482,402,884,2,1,3
212,212. Govt: Primary School Nar Dilasa Shah (comb),1.Nar Mengraj,051030611,,,,133,97,230,2,2,4
"",2.Nar Dilasa Shah,051030612,,,,700,611,1311,,,,
"",.,,,,,,833,708,1541,2,2,4
223,223. Govt: Primary School Kot Qalander (Comb),2.Kot Qalander,051030801,,,,559,463,1022,2,2,4
"",3.Kot Qalander,051030802,,,,198,161,359,,,,
"",4.Sadat Rehmat shah,051030807,,,,213,161,374,,,,
"",.,,,,,,970,785,1755,2,2,4
224,224. Govt: Primary School Manja Khel (Comb),1.Manja Khel,051030803,,,,720,630,1350,2,2,4
"",.,,,,,,720,630,1350,2,2,4
225,225. Govt: Girls Primary School Manja Khel (Comb),2.Manja Khel,051030804,,,,470,356,826,2,1,3
"",.,,,,,,470,356,826,2,1,3
226,226. Govt: Primary School Azad Mughal Khel (Comb),1.Kot Azad Mughal Khel,051030805,,,,306,254,560,2,2,4
"",2.Ibrahim Mughal Khel,051030806,,,,213,155,368,,,,
"",Jan Bahader Land,051030808,,,,194,157,351,,,,
"",.,,,,,,713,566,1279,2,2,4
227,"227. Govt: Girls Middle School Hassan Khel Jaffar Khan(Comb) PS-I",1.Hassan Khel Jaffar Khan,051030809,,,,485,394,879,2,2,4
"",1.Hassan Khel Jaffar Khan,051030811,,,,339,269,608,,,,
"",.,,,,,,824,663,1487,2,2,4
228,"228. Govt: Girls Middle School Hassan Khel Jaffar Khan(Comb) PS-II",2.Hassan Khel Jaffar Khan,051030810,,,,559,431,990,2,1,3
"",.,,,,,,559,431,990,2,1,3
229,229. Govt: Primary School Nar Sher Khan (Comb),2.Nar Sher Khan,051030901,,,,202,122,324,2,2,4
"",2.Nar Sher Khan,051030905,,,,8,6,14,,,,
"",3.Nar Sher Khan,051030902,,,,577,428,1005,,,,
"",.,,,,,,787,556,1343,2,2,4
230,230. Govt: Middle School Nar Hafiz Abad (Comb) PS-I,1. Nar Hafiz Abad,051030903,,,,562,397,959,2,1,3
"",.,,,,,,562,397,959,2,1,3
231,231. Govt: Middle School Nar Hafiz Abad (Comb) PS-II,2.Nar Hafiz Abad,051030904,,,,468,425,893,2,2,4
"",2.Nar Hafiz Abad,051030906,,,,214,129,343,,,,
"",.,,,,,,682,554,1236,2,2,4
232,232. Govt: Primary School Nar Sher Mast (Comb),1.Nar Mir Alam Khan,051031001,,,,215,173,388,2,2,4
"",2.Nar Shermast,051031002,,,,462,332,794,,,,
"",3.Nar Faizullah,051031003,,,,479,368,847,,,,
"",.,,,,,,1156,873,2029,2,2,4
233,"233. GPS Nar Pir Mukamal Shah, Kotka Syed AnwarShah",2.Nar Mir Abass Shah,051031004,,,,437,309,746,2,2,4
1.Nar Muhammad Ayaz,051050502,,,,334,239,573,,,,,
"",.,,,,,,771,548,1319,2,2,4
234,234. Govt: Primary School Nar Jaffar Khan (Comb),1.Nar Jaffar Khan,051031005,,,,776,604,1380,2,2,4
"",.,,,,,,776,604,1380,2,2,4
235,235. Govt: High School Nar Jaffar Khan (Comb),2. Nar Jaffar Khan,051031006,,,,373,295,668,2,2,4
"",,2. Nar Jaffar Khan,051031007,,,,468,375,843,,,
"",.,,,,,,841,670,1511,2,2,4
319,"319. Govt: Girls High School Kakki Secondary SectionBuilding ( Male)",1.Kakki Tarf Awal,051050101,,,,895,0,895,4,0,4
"","319. Govt: Girls High School Kakki Secondary SectionBuilding ( Male)",2.Kakki Tarf Awal,051050102,,,,498,0,498,,,
"",,2.Kakki Tarf Awal,051050113,,,,327,0,327,,,
"",.,,,,,,1720,0,1720,4,0,4
320,320. Govt: Girls High School Kakki (Female) PS-I,1.Kakki Tarf Awal,051050101,,,,0,695,695,0,4,4
"",,2.Kakki Tarf Awal,051050102,,,,0,372,372,,,
"",,2.Kakki Tarf Awal,051050113,,,,0,169,169,,,
"",.,,,,,,0,1236,1236,0,4,4
321,321. Govt: Primary School Kakki Balkh Haji ( Male),3.Kakki Tarf Awal,051050103,,,,1317,0,1317,4,0,4
"",.,,,,,,1317,0,1317,4,0,4
322,322. Govt: Girls High School Kakki (Female) PS-II,3.Kakki Tarf Awal,051050103,,,,0,1102,1102,0,4,4
"",.,,,,,,0,1102,1102,0,4,4
323,323. Govt: High School Kaki (M) PS-I,1.Kakki Tarf Awal,051050104,,,,366,0,366,4,0,4
"",,2.Kakki Tarf Awal,051050105,,,,601,0,601,,,
"",,2.Kakki Tarf Awal,051050114,,,,71,0,71,,,
"",.,,,,,,1038,0,1038,4,0,4
324,324. Govt: Primary School Kakki (M),3.Kakki Tarf Awal,051050106,,,,513,0,513,4,0,4
"",,4. Kakki Tarf Awal,051050107,,,,618,0,618,,,
"",.,,,,,,1131,0,1131,4,0,4
325,325. Govt: High School Kaki (Female) PS-II,1.Kakki Tarf Awal,051050104,,,,0,277,277,0,4,4
2.Kakki Tarf Awal,051050105,,,,0,498,498,,,,,
2.Kakki Tarf Awal,051050114,,,,0,67,67,,,,,
3.Kakki Tarf Awal,051050106,,,,0,407,407,,,,,
"",,4. Kakki Tarf Awal,051050107,,,,0,494,494,,,
"",.,,,,,,0,1743,1743,0,4,4
326,326. GHS Toor Kakki (Male) PS-I,1.Kakki Tarf Awal,051050108,,,,501,0,501,4,0,4
"",1.Kakki Tarf Awal,051050115,,,,236,0,236,,,,
"",3.Kakki Tarf Awal,051050110,,,,555,0,555,,,,
"","4.Landidak MuhammadKhan Qasuria",051050111,,,,25,0,25,,,,
"",5.Landidak Chalwishtgan,051050112,,,,32,0,32,,,,
"",.,,,,,,1349,0,1349,4,0,4
327,327. GGMS Toor Kakki (Male) PS-I,2.Kakki Tarf Awal,051050109,,,,818,0,818,3,0,3
"",.,,,,,,818,0,818,3,0,3
328,328. GHS Toor Kakki (Female) PS-II,1.Kakki Tarf Awal,051050108,,,,0,433,433,0,4,4
"",1.Kakki Tarf Awal,051050115,,,,0,197,197,,,,
"",2.Kakki Tarf Awal,051050109,,,,0,544,544,,,,
"",3.Kakki Tarf Awal,051050110,,,,0,375,375,,,,
"","4.Landidak MuhammadKhan Qasuria",051050111,,,,0,51,51,,,,
"",5.Landidak Chalwishtgan,051050112,,,,0,5,5,,,,
"",.,,,,,,0,1605,1605,0,4,4
329,329. Govt: Girls Primary School Pir Khel Kaki (Male),1.Kakki Tarf Doem,051050201,,,,467,0,467,4,0,4
"",1.Kakki Tarf Doem,051050202,,,,414,0,414,,,,
"",2.Kakki Tarf Doem,051050203,,,,461,0,461,,,,
"",2.Kakki Tarf Doem,051050204,,,,368,0,368,,,,
"",2.Kakki Tarf Doem,051050211,,,,396,0,396,,,,
"",3.Landidak Gulzada,051050209,,,,40,0,40,,,,
"",4.Landidak Sheikh Landek,051050210,,,,125,0,125,,,,
"",.,,,,,,2271,0,2271,4,0,4
330,330. Govt: Middle School Pir Khel Kakki (Female),1.Kakki Tarf Doem,051050201,,,,0,382,382,0,4,4
"",1.Kakki Tarf Doem,051050202,,,,0,292,292,,,,
"",.,,,,,,0,674,674,0,4,4
"",331. Govt: Primary School No. 2 Pir Khel Kakki,2.Kakki Tarf Doem,051050203,,,,0,437,437,0,4,4
2.Kakki Tarf Doem,051050204,,,,0,351,351,,,,,
2.Kakki Tarf Doem,051050211,,,,0,324,324,,,,,
"",(Female),3.Landidak Gulzada,051050209,,,,0,11,11,,,
"",4.Landidak Sheikh Landek,051050210,,,,0,37,37,,,,
"",.,,,,,,0,1160,1160,0,4,4
332,332. Govt: Degree College Kaki (M) PS-I,1.Kakki Tarf Doem,051050205,,,,220,0,220,3,0,3
"",1.Kakki Tarf Doem,051050206,,,,258,0,258,,,,
"",1.Kakki Tarf Doem,051050212,,,,379,0,379,,,,
"",.,,,,,,857,0,857,3,0,3
333,333. Govt: Degree College Kaki (M) PS-II,2.Kakki Tarf Doem,051050207,,,,296,0,296,3,0,3
"",2.Kakki Tarf Doem,051050213,,,,216,0,216,,,,
"",2.Kakki Tarf Doem,051050214,,,,392,0,392,,,,
"",.,,,,,,904,0,904,3,0,3
334,334. Govt: Degree College Kaki (Female) PS-III,1.Kakki Tarf Doem,051050205,,,,0,173,173,0,4,4
"",1.Kakki Tarf Doem,051050206,,,,0,240,240,,,,
"",1.Kakki Tarf Doem,051050212,,,,0,325,325,,,,
"",2.Kakki Tarf Doem,051050207,,,,0,250,250,,,,
"",2.Kakki Tarf Doem,051050213,,,,0,161,161,,,,
"",2.Kakki Tarf Doem,051050214,,,,0,294,294,,,,
"",.,,,,,,0,1443,1443,0,4,4
335,335. GPS Sher Dil Landi Dak (Combined),Kakki Taraf Doam,051050208,,,,308,186,494,1,1,2
"",Kakki Taraf Doam,051050215,,,,87,46,133,,,,
"",.,,,,,,395,232,627,1,1,2
336,336. Govt: Girls Middle School Shahburi Bharat (Comb),1.Bharat,051050301,,,,743,581,1324,2,2,4
"",.,,,,,,743,581,1324,2,2,4
337,337. Govt: Primary School Nasri Bharat (Comb),1.Bharat,051050302,,,,864,692,1556,2,2,4
"",.,,,,,,864,692,1556,2,2,4
338,338. GPS Bharat Khas (Comb),Bharat,051050303,,,,824,618,1442,2,2,4
"",.,,,,,,824,618,1442,2,2,4
"",,Bharat,051050304,,,,953,0,953,4,0,4
339,339. Govt: High School Hakim Bharat (Male),Bharat,051050305,,,,246,0,246,,,
"",Bharat,051050309,,,,266,0,266,,,,
"",Bharat,051050306,,,,314,0,314,,,,
"",Landidak Shah dev,051050307,,,,105,0,105,,,,
"",Landidak Bharat,051050308,,,,185,0,185,,,,
"",.,,,,,,2069,0,2069,4,0,4
340,340. GGHS Hakeem Bharat (Female),Bharat,051050304,,,,0,834,834,0,4,4
"",Bharat,051050305,,,,0,180,180,,,,
"",Bharat,051050309,,,,0,141,141,,,,
"",Bharat,051050306,,,,0,259,259,,,,
"",Landi Dak Shah Dev,051050307,,,,0,79,79,,,,
"",Landi Dak Bharat,051050308,,,,0,121,121,,,,
"",.,,,,,,0,1614,1614,0,4,4
341,341. Govt: High School Bangi Khan Khujari (Comb),Khujari Khas,051050401,,,,962,822,1784,2,2,4
"",.,,,,,,962,822,1784,2,2,4
342,342. Govt: Middle School Noor Ali Khujari Khass (Comb),Khujari Khas,051050402,,,,630,505,1135,2,2,4
"",.,,,,,,630,505,1135,2,2,4
343,"343. GPS Zaba Khel Khojari No 2 (Kotka Shama KhelKhojari) Combined",Khojari Khas,051050403,,,,361,327,688,1,1,2
"",.,,,,,,361,327,688,1,1,2
344,344. GPS Khojari Zaba Khel No. 1 (Comb),Khojari Khas,051050404,,,,417,312,729,2,2,4
"",Khojari Khas,051050405,,,,325,258,583,,,,
"",.,,,,,,742,570,1312,2,2,4
345,345. Govt: Primary School Khujari Jana (Combined),1.Khujari Jana,051050406,,,,399,352,751,1,1,2
"",.,,,,,,399,352,751,1,1,2
346,346. GHS Khujari Babar (C),Khojari Babar,051050407,,,,660,604,1264,4,0,4
"",.,,,,,,660,604,1264,4,0,4
"",,Khojari Babar,051050408,,,,235,0,235,3,0,3
"",,Khojari Babar,051050409,,,,488,0,488,,,
"",.,,,,,,723,0,723,3,0,3
348,348. GPS Sher Gul Khojari (Female),Khojari Babar,051050408,,,,0,183,183,0,2,2
"",,Khojari Babar,051050409,,,,0,420,420,,,
"",.,,,,,,0,603,603,0,2,2
349,349. Govt: Model High School Nar Shukrullah (Comb),1.Nar Bostan,051050501,,,,258,203,461,2,2,4
"",,3.Nar Shakrullah,051050503,,,,412,374,786,,,
"",,4. Nar Najeeb,051050504,,,,663,515,1178,,,
"",.,,,,,,1333,1092,2425,2,2,4
"",,,,,,,80906,62681,143587,209,185,394
1,2,3,4,5,6,7,8,9,10,11,12,13
127,"127. Govt: High School Dardariz Hukam Zad (Comb) PS-I",1.Dardariz,051020301,,,,493,369,862,2,2,4
"",1.Dardariz,051020302,,,,339,257,596,,,,
"",1.Dardariz,051020314,,,,357,296,653,,,,
"",1.Dardariz,051020315,,,,18,45,63,,,,
"",.,,,,,,1207,967,2174,2,2,4
128,"128. Govt: High School Dardariz Hukam Zad (Comb) PS-II",2.Dardariz,051020303,,,,495,306,801,2,1,3
"",.,,,,,,495,306,801,2,1,3
129,129. Govt: Primary School Khansuba (Comb),1.Landidak Bazid,051020304,,,,237,183,420,2,1,3
"",2.Landidak Khansuba,051020313,,,,241,210,451,,,,
"",.,,,,,,478,393,871,2,1,3
130,130. Govt: Girls Primary School Landidak Levet (Comb),3. Landidak Sardi Khel,051020305,,,,348,203,551,2,2,4
"",4. Landidak Momit,051020306,,,,146,121,267,,,,
"",,1.Landidak Levet Wazir,051020603,,,,371,184,555,,,
"",.,,,,,,865,508,1373,2,2,4
131,"131. Govt: High School Landidak Naimat Garh (Comb)PS-I",1.Landidak Mamsh Khel,051020307,,,,41,35,76,2,1,3
"",2.Landidak Shahnajeb,051020308,,,,177,117,294,,,,
"",3.Landidak Nimat Garh.,051020309,,,,342,252,594,,,,
"",.,,,,,,560,404,964,2,1,3
132,"132. Govt: High School Landidak Naimat Garh (Comb)PS-II",4.Landidak Mama Khel,051020310,,,,554,529,1083,2,2,4
"",5.Landidak Khwajamad,051020311,,,,191,146,337,,,,
"",6. Landidak Barakzai,051020312,,,,347,266,613,,,,
"",.,,,,,,1092,941,2033,2,2,4
133,133. BHU Mama Khel Zargar (Comb),1.Mama Khel,051020401,,,,593,463,1056,2,2,4
"",.,,,,,,593,463,1056,2,2,4
"",,2.Mama Khel,051020402,,,,697,548,1245,2,2,4
"",,2.Mama Khel,051020403,,,,439,403,842,,,
"",.,,,,,,1136,951,2087,2,2,4
135,"135. Govt: High School Mama Khel (Banochi) RightSide (M)",1.Mama Khel,051020404,,,,766,0,766,4,0,4
"",,2.Mama Khel,051020405,,,,689,0,689,,,
"",,3. Mama Khel,051020406,,,,540,0,540,,,
"",.,,,,,,1995,0,1995,4,0,4
136,"136. Govt: High School Mama Khel (Banochi)Left Side(F)",1.Mama Khel,051020404,,,,0,749,749,0,4,4
"",,2.Mama Khel,051020405,,,,0,579,579,,,
"",,3.Mama Khel,051020406,,,,0,405,405,,,
"",.,,,,,,0,1733,1733,0,4,4
137,"137. Govt: Middle School Hassan Khel Kheraki (Male)PS-II",1.Hassan Khel Kheraki,051020407,,,,747,0,747,2,0,2
"",.,,,,,,747,0,747,2,0,2
138,"138. Govt: Middle School Hassan Khel Kheraki (Male)PS-I",2.Hassan Khel Kheraki,051020408,,,,633,0,633,4,0,4
"",,3.Hassan Khel Kheraki,051020409,,,,498,0,498,,,
"",.,,,,,,1131,0,1131,4,0,4
139,"139. Govt: Primary School Hassan Khel Kheraki DilFaraz (Female)",1.Hassan Khel Kheraki,051020407,,,,0,552,552,0,4,4
"",,2.Hassan Khel Kheraki,051020408,,,,0,576,576,,,
"",,3.Hassan Khel Kheraki,051020409,,,,0,453,453,,,
"",.,,,,,,0,1581,1581,0,4,4
205,205. Govt: High School Barati Michin Khel (Male),1. Shamshi Khel,051030504,,,,382,0,382,4,0,4
"",,1. Shamshi Khel,051030508,,,,235,0,235,,,
"",,2. Barati Michen Khel,051030505,,,,173,0,173,,,
"",,2. Barati Michen Khel,051030509,,,,349,0,349,,,
"",,3. Momen Mughal Khel,051030506,,,,11,0,11,,,
"",.,,,,,,1150,0,1150,4,0,4
206,206. GPS Bharati Michin Khel (Female),Shamshi Khel,051030504,,,,0,326,326,0,4,4
"",,Shamshi Khel,051030508,,,,0,243,243,,,
"",,Bharati Michin Khel,051030505,,,,0,169,169,,,
"",,Bharati Michin Khel,051030509,,,,0,343,343,,,
"",,Momin Mughal Khel,051030506,,,,0,8,8,,,
"",.,,,,,,0,1089,1089,0,4,4
245,"245. GGPS Israil Shaheed Muhammad Khel Wazir(Male) PS-I",1.Muhammad Khel Wazir,051040201,,,,470,0,470,3,0,3
"",,1.Muhammad Khel Wazir,051040208,,,,379,0,379,,,
"",246. GGPS Israil Shaheed Muhammad Khel Wazir,2.Muhammad Khel Wazir,051040202,,,,856,0,856,,,
"",(Male) PS-II,2.Muhammad Khel Wazir,051040203,,,,699,0,699,,,
"",.,,,,,,2404,0,2404,3,0,3
247,"247. Govt: Girls High School Ghafar Muhammad Khel(Female)",1.Muhammad Khel Wazir,051040201,,,,0,316,316,0,4,4
"",1.Muhammad Khel Wazir,051040208,,,,0,248,248,,,,
"",2.Muhammad Khel Wazir,051040202,,,,0,513,513,,,,
"",2.Muhammad Khel Wazir,051040203,,,,0,463,463,,,,
"",.,,,,,,0,1540,1540,0,4,4
248,"248. Govt: High School Khudri Muhammad Khel(Comb) PS-I",1.Muhammad Khel Wazir,051040204,,,,1185,660,1845,2,2,4
"",.,,,,,,1185,660,1845,2,2,4
249,"249. Govt: Primary School Rai Khan KhudriMuhammad Khel (MALE)",1.Muhammad Khel Wazir,051040205,,,,1226,0,1226,4,0,4
"",1.Muhammad Khel Wazir,051040206,,,,786,0,786,,,,
"",.,,,,,,2012,0,2012,4,0,4
250,"250. Govt: Girls Primary School shah Jahan KhudriMuhammad Khel (Female)",1.Muhammad Khel Wazir,051040205,,,,0,875,875,0,4,4
"",1.Muhammad Khel Wazir,051040206,,,,0,518,518,,,,
"",.,,,,,,0,1393,1393,0,4,4
251,"251. Govt: High School Khudri Muhammad Khel(Comb) PS-II",2.Muhammad Khel Wazir,051040207,,,,362,225,587,1,1,2
"",.,,,,,,362,225,587,1,1,2
252,"252. Govt: Higher Secondary School Mamash Khel(Comb) PS-I",1.Mamsh Khel Nogari,051040301,,,,637,468,1105,2,2,4
"",.,,,,,,637,468,1105,2,2,4
253,"253. Govt: Girls Primary School Purana Saidan(Sheikhan) Mamash Khel (Comb)",1.Mamsh Khe Nogari,051040302,,,,1229,820,2049,2,2,4
"",.,,,,,,1229,820,2049,2,2,4
254,"254. Govt: High School Dairy Saidan Mamash Khel(Combined)",1.Mamsh Khe Nogari,051040303,,,,323,267,590,2,2,4
"",1.Mamsh Khe Nogari,051040304,,,,750,541,1291,,,,
"",.,,,,,,1073,808,1881,2,2,4
255,"255. Govt: Higher Secondary School Mamash Khel(Comb) PS-II",2.Mamsh Khel Nogari,051040305,,,,589,375,964,2,1,3
"",.,,,,,,589,375,964,2,1,3
256,256. Govt:Middle School Kotka Allah Dad (Combined),1.Mamsh Khe Nogari,051040306,,,,514,371,885,2,2,4
"",1.Mamsh Khe Nogari,051040307,,,,580,368,948,,,,
"",.,,,,,,1094,739,1833,2,2,4
257,257. GGMS Pirdel Khel Mamash Khel (Combined),Mamash Khel Nogari,051040308,,,,719,533,1252,2,2,4
"",.,,,,,,719,533,1252,2,2,4
258,"258. Govt: Middle School Eidak Behram Che GhariMamash Khel (Comb)",1.Mamsh Khel Sadat,051040309,,,,429,324,753,2,2,4
"",2.Mamsh Khel Sadat,051040312,,,,493,348,841,,,,
"",.,,,,,,922,672,1594,2,2,4
259,"259. Govt: Primary School Mamash Khel Khas SakhiJan (Comb)",1.Mamsh Khel Sadat,051040310,,,,702,489,1191,2,2,4
"",1.Mamsh Khel Sadat,051040311,,,,328,221,549,,,,
