"",,_,_,"MC, Chowk SarwarShaheed",237120302,,0,452,452,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120303,,0,334,334,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120304,,0,194,194,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120307,,,152,152,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120305,,0,78,78,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120306,,0,82,82,,,
"",,_,_,,,,,1364,1364,,,
14,"Government Girls Higher Secondary SchoolChowk Sarwer Shaheed                 ( Male)",_,_,"MC, Chowk SarwarShaheed",237120301,,106,0,106,1,0,1
"",,_,_,"MC, Chowk SarwarShaheed",237120302,,569,0,569,,,
"",,,,,,,675,,,,,
15,"Government Girls Higher Secondary SchoolChowk Sarwer Shaheed( Male)",_,_,"MC, Chowk SarwarShaheed",237120303,,444,0,444,2,0,2
"",,_,_,"MC, Chowk SarwarShaheed",237120304,,278,0,278,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120307,,217,,217,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120305,,82,0,82,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120306,,78,0,78,,,
"",,_,_,,,,1099,,1099,,,
16,"Cannal Rest House Chowk Sarver Shaheed (Male)",_,_,"MC, Chowk SarwarShaheed",237120401,,353,0,353,2,0,2
"_",_,"MC, Chowk SarwarShaheed",237120402,,427,0,427,,,,,
"_",_,"MC, Chowk SarwarShaheed",237120403,,478,0,478,,,,,
"",,,,Total,1258,,1258,,,,,
17,"Cannal Rest House Chowk Sarver Shaheed (Male)",_,_,"MC, Chowk SarwarShaheed",237120404,,1153,0,1153,2,0,2
"",,_,_,,,,,,0,,,
18,"Veterenary Hospital Chowk Sarver Shaheed( Male)",_,_,"MC, Chowk SarwarShaheed",237120405,,471,0,471,2,0,2
"",,_,_,"MC, Chowk SarwarShaheed",237120407,,160,,160,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120406,,522,0,522,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120408,,459,,459,,,
"",,_,_,,,,,,0,,,
19,Cannal Rest House Chowk Sarver Shaheed,_,_,"MC, Chowk SarwarShaheed",237120403,,0,393,393,0,2,2
"",,_,_,"MC, Chowk SarwarShaheed",237120404,,0,875,875,,,
"",,_,_,"MC, Chowk SarwarShaheed",237120402,,0,382,382,,,
"",,_,_,,,,,,0,,,
20,,_,_,,,,,,0,,,
"",Union Council Office Patal Munda,_,_,"MC, Chowk SarwarShaheed",237120405,,0,400,400,0,2,2
"",,_,_,"MC, Chowk SarwarShaheed",237120407,,0,97,97,,,
"",,_,_,,237120406,,,406,406,,,
"",,_,_,,237120408,,,259,259,,,
"",,_,_,,Total,,,,0,,,
"",,_,_,,,,,,0,,,
21,"Government Girls High School Daira DinPanah                         ( Male)",_,_,M.C D.D Pannah,237110101,,105,0,105,2,0,2
"_",_,M.C D.D Pannah,237110102,,327,0,327,,,,,
"_",_,M.C D.D Pannah,237110103,,269,0,269,,,,,
"_",_,M.C D.D Pannah,237110104,,437,0,437,,,,,
"_",_,M.C D.D Pannah,237110105,,167,0,167,,,,,
"_",_,,237110106,,100,,100,,,,,
"_",_,,,,,,0,,,,,
"_",_,M.C D.D Pannah,237110101,,0,100,100,,,,,
"_",_,M.C D.D Pannah,237110102,,0,290,290,,,,,
"_",_,M.C D.D Pannah,237110103,,0,227,227,,,,,
"_",_,M.C D.D Pannah,237110104,,0,399,399,,,,,
"_",_,M.C D.D Pannah,237110105,,0,160,160,,,,,
"_",_,,237110106,,,81,81,,,,,
"",,_,_,,,,,,0,,,
23,"Government Girls Elementry School TibbaQazian   ( Male)",_,_,M.C D.D Pannah,237110201,,94,0,94,1,0,1
"",,_,_,M.C D.D Pannah,237110202,,116,0,116,,,
"",,_,_,M.C D.D Pannah,237110203,,72,0,72,,,
"",,_,_,M.C D.D Pannah,237110204,,76,0,76,,,
"",,_,_,M.C D.D Pannah,237110205,,218,0,218,,,
"",,_,_,,,,,,0,,,
24,"Government Girls Elementry School TibbaQazian",_,_,M.C D.D Pannah,237110201,,0,82,82,0,1,1
"",,_,_,M.C D.D Pannah,237110202,,0,108,108,,,
"",,_,_,M.C D.D Pannah,237110203,,0,71,71,,,
"",,_,_,M.C D.D Pannah,237110204,,0,67,67,,,
"",,_,_,M.C D.D Pannah,237110205,,0,198,198,,,
"",,_,_,,,,,,0,,,
25,"Government Girls High School Dair DinPanah   ( Male)",_,_,M.C D.D Pannah,237110301,,310,0,310,3,0,3
"",,_,_,M.C D.D Pannah,237110302,,330,0,330,,,
"",,_,_,,237110306,,276,,276,,,
"",,_,_,M.C D.D Pannah,237110303,,100,0,100,,,
"",,_,_,M.C D.D Pannah,237110304,,639,0,639,,,
"",,_,_,M.C D.D Pannah,237110305,,237,0,237,,,
"",,_,_,,,,,,0,,,
26,Government Girls Primary School Ara,_,_,M.C D.D Pannah,237110301,,0,261,261,0,3,3
"",,_,_,M.C D.D Pannah,237110302,,0,332,332,,,
"",,_,_,,237110306,,,268,268,,,
"",,_,_,M.C D.D Pannah,237110303,,0,89,89,,,
"",,_,_,M.C D.D Pannah,237110304,,0,537,537,,,
"",,_,_,M.C D.D Pannah,237110305,,0,200,200,,,
"",,_,_,,,,,,0,,,
27,"Government Girls High School Daira DinPanah                 ( Male)",_,_,M.C D.D Pannah,237110401,,241,0,241,2,0,2
"",,_,_,M.C D.D Pannah,237110402,,334,0,334,,,
"",,_,_,M.C D.D Pannah,237110403,,257,0,257,,,
"",,_,_,M.C D.D Pannah,237110404,,241,0,241,,,
"",,_,_,M.C D.D Pannah,237110405,,413,0,413,,,
"",,_,_,,,,,,0,,,
28,"Government Boys Middle School Daira DinPanah",_,_,M.C D.D Pannah,237110401,,0,211,211,0,2,2
"_",_,M.C D.D Pannah,237110402,,0,307,307,,,,,
"_",_,M.C D.D Pannah,237110403,,0,238,238,,,,,
"_",_,M.C D.D Pannah,237110404,,0,185,185,,,,,
"_",_,M.C D.D Pannah,237110405,,0,335,335,,,,,
"_",_,,,,,,0,,,,,
"_",_,M.C D.D Pannah,237110604,,494,0,494,,,,,
"_",_,M.C D.D Pannah,237110601,,823,0,823,,,,,
"",,_,_,,Total,,,,0,,,
30,"Government Boys Primary School GufftarAbad",_,_,M.C D.D Pannah,237110603,,245,183,428,1,1,2
"",,_,_,M.C D.D Pannah,237110504,,332,269,601,,,
"",,_,_,,Total,,,,0,,,
31,"Government Boys Primary School DahdrayWala",_,_,M.C D.D Pannah,237110604,,0,427,427,0,2,2
"",,_,_,M.C D.D Pannah,237110601,,0,551,551,,,
"",,_,_,,Total,,,,0,,,
32,"Government Boys Primary School GufftarAbad",_,_,M.C D.D Pannah,237110501,,281,255,536,1,1,2
"",,_,_,M.C D.D Pannah,237110602,,141,80,221,,,
"",,_,_,,237110503,,268,265,533,,,
"",,_,_,,Total,,,,0,,,
33,"Government Boys Primary School SamadariJadeed",_,_,M.C D.D Pannah,2371110502,,267,183,450,2,1,3
"",,_,_,,2371110505,,218,162,380,,,
"",,_,_,,2371110605,,335,323,658,,,
"",,_,_,,Total,,,,0,,,
34,Basic Health Unit 531 TDA,531/TDA,237060101,_,_,,279,195,474,1,1,2
"",,532/TDA,237060102,_,_,,398,242,640,,,
"",,,,_,_,,677,437,1114,,,
35,Government Girls Primary School 533 /TDA,533/TDA,237060103,_,_,,387,274,661,1,1,2
"",,534/TDA,237060104,_,_,,257,177,434,,,
"",,,,_,_,,644,451,1095,,,
36,Government Girls Primary School 536 TDA,535/TDA,237060105,_,_,,108,86,194,1,1,2
"",,536/TDA,237060106,_,_,,343,210,553,,,
"",,,,_,_,,451,296,747,,,
37,"Government Boys Primary School ZubairAbad",617/TDA,237060201,_,_,,555,372,927,2,1,3
"",,617/TDA,237060202,_,_,,415,276,691,,,
"",,,,_,_,,970,648,1618,,,
38,Government Boys Primary School 619 TDA,618/TDA,237060203,_,_,,291,243,534,1,1,2
"",,619/TDA,237060204,_,_,,322,222,544,,,
"",,,,_,_,,613,465,1078,,,
39,Government Boys Primary School 624 TDA,624/TDA,237060205,_,_,,416,341,757,2,1,3
"",,625/TDA,237060206,_,_,,504,337,841,,,
"",,,,_,_,,920,678,1598,,,
40,Government Boys Primary School 620/TDA,620/TDA,237060301,_,_,,367,253,620,1,1,2
621/TDA,237060302,_,_,,388,255,643,,,,,
"",,_,_,,755,508,1263,,,,,
622/TDA,237060303,_,_,,293,168,461,1,1,2,,
623/TDA,237060304,_,_,,336,199,535,,,,,
624/TDA,237060305,_,_,,116,68,184,,,,,
42,Government Boys Primary School 626 TDA,626/TDA,237060401,_,_,,590,398,988,1,1,2
43,Government Girls Primary School 628/TDA,627/TDA,237060402,_,_,,356,250,606,1,1,2
"",,628/TDA,237060403,_,_,,209,185,394,,,
"",,,,_,_,,565,435,1000,,,
44,Government Boys Primary School 633 TDA,632/TDA,237060404,_,_,,369,241,610,2,1,3
"",,633/TDA,237060405,_,_,,532,393,925,,,
"",,,,_,_,,901,634,1535,,,
45,Government Girls Primary School 536 TDA,537/TDA,237060501,_,_,,207,142,349,1,1,2
"",,537/TDA,237060502,_,_,,421,308,729,,,
"",,,,_,_,,628,450,1078,,,
46,Government Girls Primary School 539 TDA,538/TDA,237060503,_,_,,581,407,988,2,1,3
"",,539/TDA,237060504,_,_,,281,200,481,,,
"",,,,_,_,,862,607,1469,,,
47,Government Girls Primary School 541 TDA,540/TDA,237060505,_,_,,310,228,538,2,1,3
"",,541/TDA,237060506,_,_,,268,174,442,,,
"",,545/TDA,237060507,_,_,,224,136,360,,,
"",,,,_,_,,802,538,1340,,,
"",,,,_,_,,,,0,,,
48,Government Boys Primary School 554 TDA,514/TDA,237060601,_,_,,376,288,664,1,1,2
"",,551/TDA,237060602,_,_,,232,145,377,,,
"",,552/TDA,237060603,_,_,,174,139,313,,,
"",,,,_,_,,782,572,1354,,,
49,Government Boys Primary School 553 TDA,553/TDA,237060604,_,_,,171,96,267,1,1,2
"",,553/TDA,237060605,_,_,,108,76,184,,,
"",,,,_,_,,279,1316,1595,,,
50,Government Boys Primary School 543 TDA,542/TDA,237060701,_,_,,217,167,384,1,1,2
"",,543/TDA,237060702,_,_,,317,213,530,,,
"",,,,_,_,,534,380,914,,,
51,Government Girls Primary School 544 TDA,544/TDA,237060703,_,_,,350,257,607,1,1,2
52,Government High School 550 TDA,550/TDA,237060704,_,_,,278,249,527,1,1,2
"",,550/TDA,237060705,_,_,,122,92,214,,,
"",,,,_,_,,400,341,741,,,
53,Government Boys Primary School 564 TDA,"Pattal MundaGharbi",237060801,_,_,,212,142,354,1,1,2
563/TDA,237060802,_,_,,356,286,642,,,,,
564/TDA,237060803,_,_,,361,262,623,,,,,
"",,_,_,,929,690,1619,,,,,
554/TDA,237060804,_,_,,357,258,615,,,,,
555/TDA,237060805,_,_,,326,249,575,,,,,
"",,,,_,_,,683,507,1190,,,
55,Government Boys  Primary School 546/TDA,546/TDA,237060901,_,_,,308,214,522,1,1,2
"",,547/TDA,237060902,_,_,,373,217,590,,,
"",,,,_,_,,681,431,1112,,,
56,Government Girls Primay School 634/TDA,548/TDA,237060903,_,_,,547,306,853,1,1,2
"",,634/TDA,237060905,_,_,,333,208,541,,,
"",,,,_,_,,,,0,,,
57,"Government Girls Primary School Chak No559 TDA",549/TDA,237060904,_,_,,350,212,562,2,1,3
"",,559/TDA,237060906,_,_,,457,261,718,,,
"",,,,_,_,,807,473,1280,,,
58,"Government Girls Primary School Chak No.641 TDA",641/TDA,237061002,_,_,,448,342,790,1,1,2
"",,640/TDA,237061001,_,_,,367,238,605,,,
"",,,,_,_,,815,580,1395,,,
59,Government Girls Primary School Peer Wala,650/TDA,237061003,_,_,,487,408,895,1,1,2
60,"Government Boys High School GhulamHussain Wala",651/TDA,237061004,_,_,,466,380,846,1,1,2
61,Government Boys Maqtab School 652 TDA,652/TDA,237061005,_,_,,622,531,1153,1,1,2
62,Government Boys Primary School 556 TDA,556/TDA,237061101,_,_,,297,223,520,1,1,2
63,Government Boys Primary School 558TDA,557/TDA,237061102,_,_,,267,201,468,1,1,2
"",,558/TDA,237061103,_,_,,335,267,602,,,
"",,,,_,_,,602,468,1070,,,
64,Government Boys Primary School 561/TDA,560/TDA,237061104,_,_,,562,388,950,2,1,3
"",,561/TDA,237061105,_,_,,387,271,658,,,
"",,,,_,_,,949,659,1608,,,
65,"Government Boys Primary School SurmayDani",586/TDA,237061301,_,_,,295,203,498,1,1,2
"",,"Pattal MundaDermeyani",237061302,_,_,,263,159,422,,,
"",,"Pattal MundaDermeyani",237061303,_,_,,342,219,561,,,
"",,,,_,_,,605,378,983,,,
66,"Government  Boys Primary School 566/ TDA( Male)",562/TDA,237061401,_,_,,400,0,400,2,0,2
"",,566/TDA,237061402,_,_,,653,0,653,,,
"",,,,_,_,,1053,0,1053,,,
67,"Government Boys Primary School 567 /TDA",567/TDA,237061403,_,_,,397,269,666,1,1,2
567/TDA,237061404,_,_,,186,128,314,,,,,
"",,_,_,,583,397,980,,,,,
562/TDA,237061401,_,_,,0,307,307,,,,,
566/TDA,237061402,_,_,,0,497,497,,,,,
"",,,,_,_,,0,804,804,,,
69,Government  Boys Middle School 573 /TDA,573/TDA,237061405,_,_,,448,309,757,1,1,2
"",,565/TDA,237061501,_,_,,314,209,523,,,
"",,,,_,_,,762,518,1280,,,
70,Government Boys Middle School 575 / TDA,574/TDA,237061502,_,_,,399,271,670,1,1,2
"",,575/TDA,237061503,_,_,,321,239,560,,,
"",,,,_,_,,720,510,1230,,,
71,Basic Health Unit 576 /TDA,576/TDA,237061504,_,_,,505,334,839,1,1,2
72,Government Boys Primary School 582/TDA,582/TDA,237061601,_,_,,494,360,854,1,1,2
73,Government Boys Primary School 583 /TDA,583/TDA,237061602,_,_,,512,388,900,1,1,2
"",,585/TDA,237061603,_,_,,142,110,252,,,
"",,"Pattal MundaJanubi",237061604,_,_,,84,55,139,,,
"",,,,_,_,,738,553,1291,,,
74,"Government ;Boys Primary School YakilWala","Hunjrai GhairMustaqil Gharbi",237030101,_,_,,420,349,769,2,1,3
"",,"Hunjrai GhairMustaqil Gharbi",237030102,_,_,,469,408,877,,,
"",,,,_,_,,889,757,1646,,,
75,"Government Boys Primary School Khadimwali","Hunjrai GhairMustaqil Gharbi",237030103,_,_,,392,325,717,1,1,2
76,"Government Girls Primary School Bhaidainwali               ( Male)","Hunjrai GhairMustaqilDermeyani",237030201,_,_,,589,0,589,2,0,2
"",,"Hunjrai GhairMustaqilDermeyani",237030202,_,_,,308,0,308,,,
"",,"Hunjrai GhairMustaqilDermeyani",237030203,_,_,,897,0,897,,,
77,"Government Girls Primary School Bhaidainwali",237030204,_,_,,104,99,203,1,1,2,
"",,,,_,_,,318,282,600,,,
"",,,,_,_,,422,381,803,,,
78,"Government Girls Primary School Bhaidainwali","Hunjrai GhairMustaqilDermeyani",237030201,_,_,,0,479,479,0,1,1
"",,,237030202,_,_,,0,259,259,,,
"",,,,_,_,,0,738,738,,,
79,"Government Girls Primary School Bhaidainwali","Hunjrai GhairMustaqilDermeyani",237030205,_,_,,98,12,110,1,1,2
237030206,_,_,,212,204,416,,,,,,
237030207,_,_,,126,95,221,,,,,,
"",_,_,,436,311,747,,,,,,
237030208,_,_,,364,266,630,,,,,,
237030209,_,_,,138,125,263,,,,,,
"",,Dermeyani,,_,_,,502,391,893,,,
81,"Government Boys High School Ehsan Pur (Male)","Ehsan PurMustaqil",237030301,_,_,,339,0,339,2,0,2
"",,,237030302,_,_,,405,0,405,,,
"",,"Ehsan PurMustaqil",237030303,_,_,,235,0,235,,,
"",,,237030304,_,_,,209,,209,,,
"",,,,_,_,,,,0,,,
82,Government Boys Primary School Marah,"Ehsan PurMustaqil",237030305,_,_,,484,368,852,1,1,2
"",,"Ehsan Pur GhairMustaqil",237030318,_,_,,242,188,430,,,
"",,,,_,_,,,,0,,,
83,Government Boys High School Ehsan Pur,"Ehsan PurMustaqil",237030301,_,_,,0,214,214,0,2,2
"",,,237030302,_,_,,0,345,345,,,
"",,"Ehsan PurMustaqil",237030303,_,_,,0,201,201,,,
"",,,237030304,_,_,,0,163,163,,,
"",,,,_,_,,0,923,923,,,
84,Government Girls High School Ehsan Pur,"Ehsan PurMustaqil",237030306,_,_,,230,225,455,1,1,2
"",,"Ehsan PurMustaqil",237030307,_,_,,462,355,817,,,
"",,,,_,_,,692,580,1272,,,
85,Government Boys High School Ehsan Pur,"Ehsan PurMustaqil",237030308,_,_,,307,242,549,1,1,2
"",,"Ehsan PurMustaqil",237030309,_,_,,289,249,538,,,
"",,,,_,_,,,,0,,,
86,Government Girls High School Ehsan Pur,"Ehsan PurMustaqil",237030310,_,_,,258,192,450,1,1,2
"Ehsan PurMustaqil",237030311,_,_,,300,283,583,,,,,
"",,_,_,,558,475,1033,,,,,
"Ehsan PurMustaqil",237030312,_,_,,314,0,314,,,,,
"Ehsan PurMustaqil",237030313,_,_,,626,0,626,,,,,
88,Government Boys Primary Seed Farm,"Ehsan PurMustaqil",237030314,_,_,,426,304,730,1,1,2
"",,Rakh Ehsan Pur,237030319,_,_,,508,386,894,,,
"",,,,_,_,,934,690,1624,,,
89,Government Girls High School Ehsan Pur,"Ehsan PurMustaqil",237030312,_,_,,0,299,299,0,1,1
"",,"Ehsan PurMustaqil",237030313,_,_,,0,523,523,,,
"",,,,_,_,,,,0,,,
90,"Government Girls High School Nazry Pura (Male)","Ehsan PurMustaqil",237030315,_,_,,293,0,293,2,0,2
"",,"Ehsan PurMustaqil",237030316,_,_,,555,0,555,,,
"",,"Ehsan PurMustaqil",237030317,_,_,,32,0,32,,,
"",,,,_,_,,880,,880,,,
91,Government Boys High School Yaray Wala,"Hinjrai MustaqilSharqi",237030401,_,_,,741,539,1280,1,1,2
92,Government Girls High School Nazry Pura,"Ehsan PurMustaqil",237030315,_,_,,0,248,248,0,1,1
"",,"Ehsan PurMustaqil",237030316,_,_,,0,461,461,,,
"",,"Ehsan PurMustaqil",237030317,_,_,,0,33,33,,,
"",,,Total,_,_,,0,742,742,,,
93,Government Maqtab School Qureshi Wala,"Hinjrai MustaqilSharqi",237030402,_,_,,292,231,523,1,1,2
"",,"Hinjrai MustaqilSharqi",237030403,_,_,,165,136,301,,,
"",,,237030404,_,_,,184,141,325,,,
"",,,,_,_,,641,508,1149,,,
94,Government Maqtab School Malik Wala,"Hinjrai MustaqilSharqi",237030405,_,_,,667,545,1212,1,1,2
95,"Government Boys Primary School BanglowHunjrai","Hinjrai MustaqilSharqi",237030406,_,_,,388,268,656,1,1,2
96,"Government Boys Maqtab School KingriWala","Hinjrai MustaqilSharqi",237030410,_,_,,103,68,171,1,1,2
"",237030411,_,_,,105,91,196,,,,,
"",,_,_,,,,0,,,,,
97,Wala,"Hinjrai MustaqilSharqi",237030408,_,_,,435,325,760,,,
"",,,,,,Total,,,,,,
98,"Government Boys Primary School MoreWala","Hinjrai MustaqilSharqi",237030409,_,_,,403,362,765,1,1,2
"",,,,_,_,,,,0,,,
99,Government Boys High School Yaray Wala,"Hinjrai MustaqilSharqi",237030412,_,_,,463,393,856,2,1,3
"",,"Hinjrai MustaqilSharqi",237030413,_,_,,383,298,681,,,
"",,,,_,_,,,,0,,,
100,"Government Boys Primary School LombarWala","Hinjrai GhairMustaqil Sharqi",237030501,_,_,,481,431,912,1,1,2
101,"Government Boys Elementary School AbbasWala","Hinjrai GhairMustaqil Sharqi",237030502,_,_,,323,304,627,1,1,2
"",,"Hinjrai GhairMustaqil Sharqi",237030503,_,_,,284,260,544,,,
"",,,,_,_,,,,0,,,
102,"Government Boys Primary School JadeedBuhadar Wala","Hunjrai GhairMustaqil Gharbi",237030504,_,_,,461,405,866,1,1,2
"",,,237030505,_,_,,330,294,624,,,
"",,,,_,_,,,,0,,,
103,"Government Girls Primary School KulachiWala","Hunjrai GhairMustaqil Gharbi",237030506,_,_,,292,218,510,1,1,2
"",,,237030507,_,_,,234,175,409,,,
"",,,,_,_,,,,0,,,
104,Government Girls Primary Khand Wala,"Tibba MustaqilDermeyani",237030603,_,_,,223,174,397,1,1,2
"",,,237030604,_,_,,422,360,782,,,
"",,,,_,_,,,,0,,,
105,"Government Girls Primary School NanuWala ( Male)","Tibba MustaqilDermeyani",237030601,_,_,,286,,286,2,0,2
"",,,237030602,_,_,,362,,362,,,
"",,"Tibba MustaqilDermeyani",237030605,_,_,,342,,342,,,
"",,,,_,_,,990,,990,,,
106,"Government Girls Primary School SalahWala","Tibba MustaqilDermeyani",237030606,_,_,,397,304,701,1,1,2
"",,_,_,,,,0,,,,,
"Tibba MustaqilDermeyani",237030601,_,_,,0,241,241,,,,,
"",Wala,"Tibba MustaqilDermeyani",237030605,_,_,,0,293,293,,,
"",,,,_,_,,0,802,802,,,
108,"Government Girls Primary School ChaniWala","Tibba MustaqilGharbi",237030607,_,_,,174,89,263,1,1,2
"",,,237030609,_,_,,224,231,455,,,
"",,,,_,_,,398,320,718,,,
109,"Government Girls Middle School TibbaQazia","Tibba MustaqilGharbi",237030608,_,_,,398,346,744,1,1,2
110,"Government Boys Primary School ShahWala","Tibba MustaqilSharqi",237030703,_,_,,398,320,718,1,1,2
"",,,237030713,_,_,,155,126,281,,,
"",,,,_,_,,,,0,,,
111,"Government Boys Primary School AbdullahWala","Tibba MustaqilSharqi",237030701,_,_,,79,74,153,1,1,2
"",,,237030702,_,_,,45,33,78,,,
"",,"Tibba MustaqilSharqi",237030704,_,_,,559,416,975,,,
"",,,,_,_,,683,523,1206,,,
112,"Government Boys Primary School ShaikhuWala","Tibba MustaqilSharqi",237030705,_,_,,541,418,959,1,1,2
113,"Government Boys Primary School ShaikhuWala","Tibba MustaqilSharqi",237030706,_,_,,343,267,610,,,
"",,,,_,_,,,,0,,,
114,"Government Boys Middle School HaiderGhazi                 ( Male)","Tibba MustaqilSharqi",237030707,_,_,,451,0,451,2,0,2
"",,"Tibba MustaqilSharqi",237030709,_,_,,318,0,318,,,
"",,,237030710,_,_,,185,,185,,,
"",,,Total,_,_,,,,0,,,
115,"Government Girls Primary SchoolKhursheed Abad","Tibba MustaqilSharqi",237030711,_,_,,276,233,509,1,1,2
"",237030712,_,_,,209,167,376,,,,,
"Tibba MustaqilSharqi",237030708,_,_,,357,312,669,,,,,
"",Total,_,_,,,,0,,,,,
"Tibba MustaqilSharqi",237030707,_,_,,0,370,370,,,,,
"Tibba MustaqilSharqi",237030709,_,_,,0,243,243,,,,,
"",237030710,_,_,,,139,139,,,,,
117,Government Boys High School Salah Wala,"Tibba GhairMustaqil Sharqi",237030901,_,_,,438,320,758,2,2,4
"",,,237030902,_,_,,290,260,550,,,
"",,,Total,_,_,,,,0,,,
118,Government Boys High School Salah Wala,"Tibba GhairMustaqil Sharqi",237030903,_,_,,433,359,792,1,1,2
119,Government Boys High School Salah Wala,"Tibba GhairMustaqil Sharqi",237030905,_,_,,264,182,446,1,1,2
"",,,237030906,_,_,,156,148,304,,,
"",,"Tibba GhairMustaqil Sharqi",237030904,_,_,,,,0,,,
"",,,,_,_,,265,215,480,,,
"",,,,_,_,,,,0,,,
120,"Government Boys Middle School AbdulRehman Wala",Lomber Wala,237031001,_,_,,92,62,154,1,1,2
"",,Lomber Wala,237031002,_,_,,349,267,616,,,
"",,Lomber Wala,237031003,_,_,,241,179,420,,,
"",,,,_,_,,,,0,,,
"",,,,_,_,,,,0,,,
121,"Government Boys Primary School NishanWala",Bait Chajre Wala,237031004,_,_,,122,102,224,1,1,2
"",,Nishan wala,237031005,_,_,,424,326,750,,,
