"",,PAADSHAHN(RATTA),128060806,-,-,,0,329,329,,,
"",,"PAADSHAHN (MOHRAAWAN)",128060807,-,-,,0,409,409,,,
"",,"PAADSHAHN (MOHRAAWAN)",128060808,-,-,,0,432,432,,,
"",,"PAADSHAHN (DHOKEQADA)",128060809,-,-,,0,118,118,,,
"",,PADSHAHAN I,128060811,-,-,,0,189,189,,,
2 Total,,,,,,,0,1663,1663,0,4,4
3,"Government Boys HigherSecondary School Padshahan.","PAADSHAHN (DHOKEDANDI)",128060801,-,-,,354,0,354,4,0,4
"",,PADSHAHAN I,128060802,-,-,,366,0,366,,,
"",,PADSHAHAN I,128060803,-,-,,324,0,324,,,
"",,"PAADSHAHN(MOHALLAH MALKANWALA)",128060804,-,-,,278,0,278,,,
"",,PADSHAHAN I,128060810,-,-,,309,0,309,,,
3 Total,,,,,,,1631,0,1631,4,0,4
"PAADSHAHN (DHOKEDANDI)",128060801,-,-,,0,302,302,,,,,
PADSHAHAN I,128060802,-,-,,0,327,327,,,,,
"",Padshahan,"PAADSHAHN(MOHALLAH MALKANWALA)",128060804,-,-,,0,255,255,,,
"",,PADSHAHAN I,128060810,-,-,,0,298,298,,,
4 Total,,,,,,,0,1440,1440,0,4,4
5,"Government Girls ElementarySchool Chohan .",CHOHAN,128061003,-,-,,383,390,773,2,2,4
"",,CHOHAN,128061004,-,-,,216,211,427,,,
"",,CHOHAN,128061005,-,-,,197,190,387,,,
5 Total,,,,,,,796,791,1587,2,2,4
6,"Government Boys High SchoolHasola",HASSOLA,128061006,-,-,,128,0,128,2,0,2
"",,"HASOOLA (DHOKEMUHAMMAD YAR)",128061007,-,-,,411,0,411,,,
"",,"HASOOLA (DHOKEHASOLIAN",128061008,-,-,,477,0,477,,,
6 Total,,,,,,,1016,0,1016,2,0,2
7,"Government Boys High SchoolHasola",HASSOLA,128061006,-,-,,0,113,113,0,2,2
"",,"HASOOLA (DHOKEMUHAMMAD YAR)",128061007,-,-,,0,380,380,,,
"",,"HASOOLA (DHOKEHASOLIAN",128061008,-,-,,0,437,437,,,
7 Total,,,,,,,0,930,930,0,2,2
8,"Government Boys PrimarySchool Lohaisar","LOHAISAR (DHOKEJHAKAR)",128061001,-,-,,308,268,576,2,1,3
"",,"LOHAISAR (DHOKEJHAKAR)",128061002,-,-,,434,350,784,,,
8 Total,,,,,,,742,618,1360,2,1,3
9,"Government Boys ElementrySchool Doray",DORE,128060605,-,-,,0,561,561,0,2,2
"",,DORE,128060606,-,-,,0,336,336,,,
9 Total,,,,,,,0,897,897,0,2,2
10,"Government Boys ElementrySchool Doray",DORE,128060605,-,-,,561,0,561,2,0,2
"",,DORE,128060606,-,-,,350,0,350,,,
10 Total,,,,,,,911,0,911,2,0,2
11,"Government Girls PrimarySchool Miswal",MASWAL,128060601,-,-,,412,428,840,2,2,4
"",,MASWAL,128060602,-,-,,258,253,511,,,
11 Total,,,,,,,670,681,1351,2,2,4
MOHRA ALHO,128060603,-,-,,529,0,529,,,,,
12 Total,,,,,,,947,0,947,2,0,2
13,"Government Girls ElementarySchool Mohra Alho",MOHRA ALHO,128060603,-,-,,0,526,526,0,2,2
"",,"MOHRA ALHUU(MOHRA KHURD)",128060604,-,-,,0,381,381,,,
13 Total,,,,,,,0,907,907,0,2,2
14,"Government Boys High SchoolJand",JAND,128061201,-,-,,0,558,558,0,2,2
"",,JAND,128061202,-,-,,0,361,361,,,
14 Total,,,,,,,0,919,919,0,2,2
15,"Government Boys High SchoolJand",JAND,128061201,-,-,,623,0,623,2,0,2
"",,JAND,128061202,-,-,,381,0,381,,,
15 Total,,,,,,,1004,0,1004,2,0,2
16,"Government Girls PrimarySchool Saue",SAAO (DHOKE KIAL),128061203,-,-,,523,471,994,1,1,2
16 Total,,,,,,,523,471,994,1,1,2
17,"Government Girls ElementarySchool Langha",LANGAH,128060901,-,-,,529,0,529,2,0,2
"",,"LANGAH (DHOKESAJAWAL KHAN)",128060902,-,-,,366,0,366,,,
17 Total,,,,,,,895,0,895,2,0,2
18,"Government Girls ElementarySchool Langha",LANGAH,128060901,-,-,,0,519,519,0,2,2
"",,"LANGAH (DHOKESAJAWAL KHAN)",128060902,-,-,,0,366,366,,,
18 Total,,,,,,,0,885,885,0,2,2
19,"Government Girls High SchoolDomali",DOMALI,128060905,-,-,,216,237,453,1,1,2
19 Total,,,,,,,216,237,453,1,1,2
20,"Government Boys ElementarySchool Langha","LANGAH (DHOKEMIAN MEHRAB)",128060903,-,-,,289,0,289,2,0,2
"",,LANGAH,128060904,-,-,,626,0,626,,,
20 Total,,,,,,,915,0,915,2,0,2
21,"Government Boys ElementarySchool Langha","LANGAH (DHOKEMIAN MEHRAB)",128060903,-,-,,0,298,298,0,2,2
"",,LANGAH,128060904,-,-,,0,640,640,,,
21 Total,,,,,,,0,938,938,0,2,2
22,"Government Boys PrimarySchool Dhoda",DHODHA,128080401,-,-,,717,0,717,4,0,4
DHODHA,128080402,-,-,,297,0,297,,,,,
"DHODHA (DHOKEMIAN MEHRAB)",128080403,-,-,,674,0,674,,,,,
23,"Government Girls ElementarySchool Dhodha",DHODHA,128080401,-,-,,0,749,749,0,4,4
"",,DHODHA,128080402,-,-,,0,318,318,,,
"",,"DHODHA (DHOKEMIAN MEHRAB)",128080403,-,-,,0,592,592,,,
23 Total,,,,,,,0,1659,1659,0,4,4
24,"Government Boys PrimarySchool Bhubhar",BHUBAR,128080404,-,-,,442,493,935,2,2,4
"",,BHUBAR,128080405,-,-,,267,315,582,,,
24 Total,,,,,,,709,808,1517,2,2,4
25,"Government Girls PrimarySchool Mundee","MANDI (DHOKEMALKAN)",128080406,-,-,,241,241,482,1,1,2
25 Total,,,,,,,241,241,482,1,1,2
26,"Government Elementary SchoolDhoke Rajian","MOGLA (NARAMUGHLAN)",128080204,-,-,,542,540,1082,2,2,4
"",,"MOGLA (NARAMUGHLAN)",128080205,-,-,,328,298,626,,,
26 Total,,,,,,,870,838,1708,2,2,4
27,"Government Boys PrimarySchool Sadiali",SAIDYALI,128080304,-,-,,275,274,549,1,1,2
27 Total,,,,,,,275,274,549,1,1,2
28,"Government Boys PrimarySchool Joor",CHECHIAN (JUUR),128080201,-,-,,346,342,688,1,1,2
"",,"CHECHIAN (DHOKEGHULAM HUSSAN)",128080202,-,-,,180,182,362,,,
28 Total,,,,,,,526,524,1050,1,1,2
29,"Government Boys PrimarySchool Dhoke Wali","CHECHIAN (DHOKEHASU)",128080203,-,-,,433,413,846,1,1,2
29 Total,,,,,,,433,413,846,1,1,2
30,"Government Girls PrimarySchool Nara Moghla",NARA CHAUNTARIAN,128080206,-,-,,281,292,573,2,2,4
"",,"NARA CHAUNTRAN(NARA MUGHLAN)",128080207,-,-,,344,354,698,,,
30 Total,,,,,,,625,646,1271,2,2,4
31,"Government Girls HigherSecondary School Kalas",KALAS,128080104,-,-,,381,348,729,1,1,2
31 Total,,,,,,,381,348,729,1,1,2
32,"Government Model PrimarySchool Kolian",KOLIAN (KALAS),128080106,-,-,,390,405,795,1,1,2
32 Total,,,,,,,390,405,795,1,1,2
33,School Haphi,"HAPHI (CHAKORA,DHOKE GHAZI)",128080102,-,-,,102,91,193,2,1,3
33 Total,,,,,,,589,505,1094,2,1,3
34,"Government Girls PrimarySchool Chakora",CHAKORA,128080105,-,-,,487,509,996,1,1,2
34 Total,,,,,,,487,509,996,1,1,2
35,"Government Boys High SchoolKalas","CHAK QADA(CHAKORA)",128080103,-,-,,902,0,902,2,0,2
35 Total,,,,,,,902,0,902,2,0,2
36,"Government Boys High SchoolKalas","CHAK QADA(CHAKORA)",128080103,-,-,,0,827,827,0,2,2
36 Total,,,,,,,0,827,827,0,2,2
37,"Government Boys High SchoolMulhal Muglan","BAMLA (MULHALMUGHLAN)",128080301,-,-,,0,418,418,0,2,2
"",,"BAMLA (MULHALMUGHLAN)",128080302,-,-,,0,423,423,,,
"",,"BAMLA (MULHALMUGHLAN)",128080303,-,-,,0,240,240,,,
37 Total,,,,,,,0,1081,1081,0,2,2
38,"Government Boys High SchoolMulhal Muglan","BAMLA (MULHALMUGHLAN)",128080301,-,-,,442,0,442,2,0,2
"",,"BAMLA (MULHALMUGHLAN)",128080302,-,-,,407,0,407,,,
"",,"BAMLA (MULHALMUGHLAN)",128080303,-,-,,246,0,246,,,
38 Total,,,,,,,1095,0,1095,2,0,2
39,"Government Boys PrimarySchool Kahala",KAHALAH,128080601,-,-,,465,396,861,2,2,4
"",,JANDALA BHAKRAL,128080604,-,-,,264,252,516,,,
39 Total,,,,,,,729,648,1377,2,2,4
40,"Government Girls ElementarySchool Jandiala Raika",JANDALA RAUKA,128080602,-,-,,299,283,582,2,1,3
"",,JANDALA RAUKA,128080603,-,-,,318,298,616,,,
40 Total,,,,,,,617,581,1198,2,1,3
41,"Government Boys High SchoolGhazial",GHAZIAL,128080501,-,-,,319,333,652,2,2,4
"",,GHAZIAL,128080502,-,-,,424,451,875,,,
41 Total,,,,,,,743,784,1527,2,2,4
GHAZIAL,128080503,-,-,,74,71,145,,,,,
42 Total,,,,,,,620,594,1214,2,1,3
43,"Government Boys PrimarySchool Dharrugi",DHURAGGI,128080701,-,-,,617,0,617,4,0,4
"",,DHURAGGI,128080702,-,-,,465,0,465,,,
"",,DHURAGGI,128080703,-,-,,282,0,282,,,
43 Total,,,,,,,1364,0,1364,4,0,4
44,"Government Girls High SchoolDharrugi",DHURAGGI,128080701,-,-,,0,599,599,0,3,3
"",,DHURAGGI,128080702,-,-,,0,422,422,,,
"",,DHURAGGI,128080703,-,-,,0,267,267,,,
44 Total,,,,,,,0,1288,1288,0,3,3
45,"Government Girls ElementarySchool Phutaki",PHUTAKI,128080505,-,-,,427,443,870,2,2,4
"",,DHIRI,128080508,-,-,,162,179,341,,,
45 Total,,,,,,,589,622,1211,2,2,4
46,"Government Girls PrimarySchool Bangwala",PHUTAKI,128080507,-,-,,367,389,756,1,1,2
46 Total,,,,,,,367,389,756,1,1,2
47,"Government Girls PrimarySchool Miswal",PHUTAKI,128080506,-,-,,269,250,519,1,1,2
47 Total,,,,,,,269,250,519,1,1,2
48,"Government Boys PrimarySchool Tasa Mohra","TASA MOHRA(BANGWALA)",128080305,-,-,,203,210,413,1,1,2
"",,SANGWALI,128080307,-,-,,38,46,84,,,
48 Total,,,,,,,241,256,497,1,1,2
49,"Government Girls PrimarySchool Saba Mohra",SABA MOHRA,128080306,-,-,,357,308,665,1,1,2
49 Total,,,,,,,357,308,665,1,1,2
50,"Government Girls PrimarySchool Pindi Gujran",PINDI GUJRAN,128080704,-,-,,700,715,1415,2,2,4
50 Total,,,,,,,700,715,1415,2,2,4
51,"Government Primary SchoolJand Khan Zada",JAND KHANZADA,128080902,-,-,,229,234,463,2,2,4
"",,JAND KHANZADA,128080904,-,-,,382,381,763,,,
51 Total,,,,,,,611,615,1226,2,2,4
52,"Government Model PrimarySchool Panjdhera 1",PANJ DHERA,128080905,-,-,,429,381,810,2,1,3
"",,LILLIANDI,128080906,-,-,,209,190,399,,,
52 Total,,,,,,,638,571,1209,2,1,3
53,Government Primary School Kal,KAL,128061104,-,-,,721,658,1379,2,2,4
54,"Government Boys PrimarySchool Kalial","KOTLA KALIAL (DHOKEKHANDOA)",128061101,-,-,,454,0,454,3,0,3
"",,"KOTLA KALIAL (DOKEKARAM KABBA,KHINGAR,PANJDHERA)",128061102,-,-,,658,0,658,,,
54 Total,,,,,,,1112,0,1112,3,0,3
55,"Government Girls PrimarySchool Kalial","KOTLA KALIAL (DHOKEKHANDOA)",128061101,-,-,,0,413,413,0,2,2
"",,"KOTLA KALIAL (DOKEKARAM KABBA,KHINGAR,PANJDHERA)",128061102,-,-,,0,579,579,,,
55 Total,,,,,,,0,992,992,0,2,2
56,"Office of the Union Council JandKhan Zada",JAND KHANZADA,128080901,-,-,,368,367,735,2,2,4
56,JAND KHANZADA,128080903,-,-,,200,224,424,,,,
56 Total,,,,,,,568,591,1159,2,2,4
57,"Government Boys PrimarySchool Dhok Kamal","BHEEN (DHOKECHACH)",128060701,-,-,,309,245,554,2,2,4
"",,"BHEEN (DHOKEKAMAL DHOKECHACH)",128060702,-,-,,465,433,898,,,
57 Total,,,,,,,774,678,1452,2,2,4
58,"Government Girls Primaryschool Jaond",JAWAND,128060708,-,-,,378,366,744,1,1,2
58 Total,,,,,,,378,366,744,1,1,2
59,"Government Community ModelSchool Bheen","BHEEN (DHOKEBULANDIAN, IQBALABAD)",128060703,-,-,,0,333,333,0,2,2
"",,"BHEEN (MOHALLAHUSMAN ABAD)",128060704,-,-,,0,224,224,,,
"",,"BHEEN MOHALLAHFAROOQI)",128060705,-,-,,0,193,193,,,
59 Total,,,,,,,0,750,750,0,2,2
"BHEEN (DHOKEBULANDIAN, IQBALABAD)",128060703,-,-,,359,0,359,,,,,
60,Bheen,"BHEEN (MOHALLAHUSMAN ABAD)",128060704,-,-,,265,0,265,2,0,2
"",,"BHEEN MOHALLAHFAROOQI)",128060705,-,-,,232,0,232,,,
60 Total,,,,,,,856,0,856,2,0,2
61,"Government Boys High SchoolBheen",BHEEN,128060706,-,-,,480,0,480,2,0,2
"",,"BHEEN (MOHALLAHSIDIQUE)",128060707,-,-,,574,0,574,,,
61 Total,,,,,,,1054,0,1054,2,0,2
62,"Government Girls High SchoolBheen",BHEEN,128060706,-,-,,0,483,483,0,2,2
"",,"BHEEN (MOHALLAHSIDIQUE)",128060707,-,-,,0,570,570,,,
62 Total,,,,,,,0,1053,1053,0,2,2
63,"Government Girls PrimarySchool Musa Kahoot",MUSA KAHOT,128061103,-,-,,307,273,580,1,1,2
63 Total,,,,,,,307,273,580,1,1,2
64,"Government Primary SchoolChak Umra",CHAK UMRA,128060504,-,-,,514,0,514,4,0,4
"",,CHAK UMRA,128060505,-,-,,481,0,481,,,
"",,CHAK UMRA,128060506,-,-,,325,0,325,,,
64 Total,,,,,,,1320,0,1320,4,0,4
65,"Government Girls High SchoolChak Umra",CHAK UMRA,128060504,-,-,,0,522,522,0,3,3
"",,CHAK UMRA,128060505,-,-,,0,452,452,,,
"",,CHAK UMRA,128060506,-,-,,0,315,315,,,
65 Total,,,,,,,0,1289,1289,0,3,3
66,"Government Boys PrimarySchool Mona Meerwal",MONA MEERWAL,128060502,-,-,,643,672,1315,2,2,4
"",,MONA MEERWAL,128060503,-,-,,177,190,367,,,
66 Total,,,,,,,820,862,1682,2,2,4
67,"Government Girls CommunityModel Primary School Damal",DAMAL,128060501,-,-,,330,298,628,1,1,2
67 Total,,,,,,,330,298,628,1,1,2
68,"Government Girls PrimarySchool Harrar .",HARAR,128060304,-,-,,369,366,735,1,1,2
68 Total,,,,,,,369,366,735,1,1,2
69,"Government Primary SchoolJhallay",JHAHLE,128060305,-,-,,390,352,742,1,1,2
69 Total,,,,,,,390,352,742,1,1,2
70,School Main Mair .,MIAN MAIR,128060302,-,-,,344,345,689,2,2,4
"",,MIAN MAIR,128060303,-,-,,142,138,280,,,
70 Total,,,,,,,753,685,1438,2,2,4
71,"Government Primary SchoolDhapai",DHEHPAI,128080804,-,-,,616,610,1226,2,1,3
71 Total,,,,,,,616,610,1226,2,1,3
72,"Government Girls High SchoolNachindi",NACHINDI,128080801,-,-,,560,0,560,2,0,2
"",,NACHINDI,128080802,-,-,,357,0,357,,,
"",,POTHA KASHMIRI,128080803,-,-,,123,0,123,,,
72 Total,,,,,,,1040,0,1040,2,0,2
73,"Government Girls High SchoolNachindi",NACHINDI,128080801,-,-,,0,560,560,0,2,2
"",,NACHINDI,128080802,-,-,,0,346,346,,,
"",,POTHA KASHMIRI,128080803,-,-,,0,74,74,,,
73 Total,,,,,,,0,980,980,0,2,2
74,"Government Girls PrimarySchool Jandial Mehmood",KHOKHAR,128080805,-,-,,251,246,497,2,2,4
"",,JANDIAL MAHMOOD,128080806,-,-,,245,232,477,,,
"",,NARWAN,128080807,-,-,,196,177,373,,,
74 Total,,,,,,,692,655,1347,2,2,4
75,"Government Girls CommunityModel Elementry School",DOMAN,128081003,-,-,,440,444,884,2,2,4
"",,DOMAN,128081004,-,-,,245,223,468,,,
75 Total,,,,,,,685,667,1352,2,2,4
76,"Government Boys PrimarySchool Kurpal",KARPAL (DOHMAN),128081005,-,-,,242,243,485,1,1,2
76 Total,,,,,,,242,243,485,1,1,2
77,"Government Boys PrimarySchool Socian",MULYHAL,128081006,-,-,,93,77,170,1,1,2
"",,SOSI,128081007,-,-,,287,266,553,,,
77 Total,,,,,,,380,343,723,1,1,2
78,"Government Primary SchoolArrar Barrar",ARAR BARRAR,128081001,-,-,,443,445,888,2,2,4
"",,ARAR BARRAR,128081002,-,-,,312,275,587,,,
78 Total,,,,,,,755,720,1475,2,2,4
79,"Government High School KhanPur",KHANPUR,128081107,-,-,,260,0,260,4,0,4
"",,KHANPUR,128081108,-,-,,406,0,406,,,
"",,KHANPUR,128081109,-,-,,133,0,133,,,
"",,KHANPUR,128081110,-,-,,740,0,740,,,
79 Total,,,,,,,1539,0,1539,4,0,4
KHANPUR,128081107,-,-,,0,270,270,,,,,
"",School Khan Pur,KHANPUR,128081109,-,-,,0,115,115,,,
"",,KHANPUR,128081110,-,-,,0,782,782,,,
80 Total,,,,,,,0,1589,1589,0,4,4
81,"Government Girls High SchoolChak Baqir Shah",CHAK BAQIR SHAH,128081101,-,-,,272,246,518,2,2,4
"",,CHAK BAQIR SHAH,128081102,-,-,,584,634,1218,,,
"",,CHAK BAQIR SHAH,128081103,-,-,,294,303,597,,,
81 Total,,,,,,,1150,1183,2333,2,2,4
82,"Government Girls High SchoolChak Baqir Shah",CHAK BAQIR SHAH,128081104,-,-,,359,381,740,2,2,4
"",,CHAK BAQIR SHAH,128081105,-,-,,251,249,500,,,
"",,CHAK BAQIR SHAH,128081106,-,-,,270,245,515,,,
82 Total,,,,,,,880,875,1755,2,2,4
83,"Government Girls PrimarySchool Chabbar",CHHABBAR,128081401,-,-,,525,461,986,2,2,4
"",,CHHABRI,128081403,-,-,,183,185,368,,,
83 Total,,,,,,,708,646,1354,2,2,4
84,"Government Boys PrimarySchool Chak Jharray",CHAK JHARREY,128081406,-,-,,421,398,819,1,1,2
"",,KAHAN PUR,128081407,-,-,,22,13,35,,,
84 Total,,,,,,,443,411,854,1,1,2
85,"Government Girls PrimarySchool Taniala",TANIALA,128081504,-,-,,246,226,472,1,1,2
"",,RAKH DARENGAN,128081508,-,-,,121,103,224,,,
85 Total,,,,,,,367,329,696,1,1,2
86,"Government Primary SchoolChoa Ganj Ali Shah",CHOA GANJ ALI SHAH,128081306,-,-,,327,309,636,1,1,2
86 Total,,,,,,,327,309,636,1,1,2
87,"Government Girls CommunityModel Elementry SchoolDiwalian",CHUMBI SADQAL,128081502,-,-,,56,42,98,2,1,3
"",,CHUMBI SADQAL,128081503,-,-,,160,139,299,,,
"",,DOHRIAN,128081505,-,-,,221,205,426,,,
"",,DIWALIAN,128081507,-,-,,160,138,298,,,
87 Total,,,,,,,597,524,1121,2,1,3
88,"Government Boys Usama BinTariq Shaheed High SchoolDewalian",DIWALIAN,128081506,-,-,,715,648,1363,2,2,4
88 Total,,,,,,,715,648,1363,2,2,4
89,"Government Primary SchoolDhoke Boda",DHOK QADOO,128081305,-,-,,469,418,887,2,2,4
"",,DHOK BODA,128081307,-,-,,183,161,344,,,
89 Total,,,,,,,652,579,1231,2,2,4
90,"Government Girls High SchoolShah Pur Syedan",SHAH PUR SAIDAN,128081303,-,-,,148,132,280,2,2,4
SHAH PUR SAIDAN,128081304,-,-,,605,566,1171,,,,,
91,"Government Girls ElementarySchool Said Pur",SAID PUR,128081301,-,-,,521,484,1005,2,2,4
"",,SAID PUR,128081302,-,-,,97,110,207,,,
91 Total,,,,,,,618,594,1212,2,2,4
92,Basic Health Unit Trimni,"DHOK MATHRASINGH",128081308,-,-,,24,24,48,1,1,2
"",,SAR,128081309,-,-,,162,178,340,,,
"",,TARIMNI,128081501,-,-,,293,258,551,,,
92 Total,,,,,,,479,460,939,1,1,2
93,"Government High School JandialFaizullah",JANDIAL FAIZ UALLAH,128081201,-,-,,502,481,983,1,1,2
"",,HOON,128081208,-,-,,39,28,67,,,
"",,RAKH DIL JABA,128081209,-,-,,0,0,0,,,
93 Total,,,,,,,541,509,1050,1,1,2
94,"Government Boys PrimarySchool Noor Pur.",NOOR PUR,128081206,-,-,,693,625,1318,2,2,4
"",,DHAR MACHHI,128081207,-,-,,52,41,93,,,
94 Total,,,,,,,745,666,1411,2,2,4
95,"Government Primary SchoolMohra Masat",TAME,128081202,-,-,,91,88,179,1,1,2
"",,MOHRA NIJARAN,128081203,-,-,,219,198,417,,,
"",,MOHRA MASAT,128081204,-,-,,159,134,293,,,
95 Total,,,,,,,469,420,889,1,1,2
96,"Government Model PrimarySchool  Campus 2 Takia ShahMurad(Mohra Malarian)",MOHRA MALYARAN,128081205,-,-,,584,559,1143,2,1,3
96 Total,,,,,,,584,559,1143,2,1,3
97,"Government, Primary SchoolKhotian .",KHOTHIAN,128081804,-,-,,483,0,483,4,0,4
"",,"KHOTHIAN(MOHALLAH USMANI)",128081805,-,-,,718,0,718,,,
"",,"KHOTIAN (MOHALLAHSHAH USMAN)",128081806,-,-,,403,0,403,,,
97 Total,,,,,,,1604,0,1604,4,0,4
KHOTHIAN,128081804,-,-,,0,441,441,,,,,
"KHOTHIAN(MOHALLAH USMANI)",128081805,-,-,,0,655,655,,,,,
"",,"KHOTIAN (MOHALLAHSHAH USMAN)",128081806,-,-,,0,337,337,,,
98 Total,,,,,,,0,1433,1433,0,3,3
99,"Government Primary SchoolGhanwal",GHANWAL,128081402,-,-,,424,342,766,1,1,2
99 Total,,,,,,,424,342,766,1,1,2
100,"Government Girls ElementarySchool Chak Kharak",CHAK KHARAK,128081404,-,-,,377,352,729,1,1,2
"",,CHAK KHARAK,128081405,-,-,,157,150,307,,,
100 Total,,,,,,,534,502,1036,1,1,2
101,"Government Primary SchoolRabbal",RABBAL,128070501,-,-,,808,0,808,4,0,4
"",,RABBAL,128070502,-,-,,255,0,255,,,
"",,RABBAL,128070503,-,-,,462,0,462,,,
101 Total,,,,,,,1525,0,1525,4,0,4
102,"Government Girls ElementarySchool Rabbal",RABBAL,128070501,-,-,,0,809,809,0,3,3
"",,RABBAL,128070502,-,-,,0,247,247,,,
"",,RABBAL,128070503,-,-,,0,449,449,,,
102 Total,,,,,,,0,1505,1505,0,3,3
103,"Government Boys PrimarySchool Sarkal Mair .",SARKAL MAYAR,128081801,-,-,,618,0,618,2,0,2
"",,SARKAL MAYAR,128081802,-,-,,263,0,263,,,
103 Total,,,,,,,881,0,881,2,0,2
104,"Government Girls PrimarySchool Sarkal Mair",SARKAL MAYAR,128081801,-,-,,0,612,612,0,2,2
"",,SARKAL MAYAR,128081802,-,-,,0,254,254,,,
104 Total,,,,,,,0,866,866,0,2,2
105,Office Union Concil Khotian,SARKAL MAYAR,128081803,-,-,,396,395,791,1,1,2
105 Total,,,,,,,396,395,791,1,1,2
106,Government High School Budhial,BHUDIAL,128070601,-,-,,487,0,487,3,0,3
"",,BHUDIAL,128070602,-,-,,611,0,611,,,
"",,BHUDIAL,128070603,-,-,,261,0,261,,,
106 Total,,,,,,,1359,0,1359,3,0,3
107,"Government Girls ElementarySchool Budhial",BHUDIAL,128070601,-,-,,0,456,456,0,3,3
"",,BHUDIAL,128070602,-,-,,0,631,631,,,
"",,BHUDIAL,128070603,-,-,,0,228,228,,,
107 Total,,,,,,,0,1315,1315,0,3,3
108,"Government Primary SchoolPanjain",PANJAIN,128070606,-,-,,600,574,1174,2,2,4
PANJAIN,128070607,-,-,,275,260,535,,,,,
109,"Government Girls CommunityModel School Kheewal",KHIWAL,128070504,-,-,,731,761,1492,2,2,4
109 Total,,,,,,,731,761,1492,2,2,4
110,"Government Primary SchoolGhukal",GHUKKAL,128070604,-,-,,251,242,493,1,1,2
"",,MOHRA GUJRAN,128070605,-,-,,202,173,375,,,
110 Total,,,,,,,453,415,868,1,1,2
111,"Government High School DhokeTahlian",DHOKE TAHLIAN,128081701,-,-,,405,411,816,1,1,2
111 Total,,,,,,,405,411,816,1,1,2
112,"Government Boys PrimarySchool Jaswal",JASWAL,128081707,-,-,,466,414,880,2,2,4
"",,JASWAL,128081708,-,-,,403,336,739,,,
112 Total,,,,,,,869,750,1619,2,2,4
113,"Government Girls HigherSecondary School Jaswal.",DHOK WAZIRA,128081702,-,-,,203,164,367,2,2,4
"",,JHALA,128081703,-,-,,475,478,953,,,
"",,"DHOK MUHAMMADSHAH",128081706,-,-,,49,45,94,,,
"",,KALLANWALI,128081709,-,-,,135,131,266,,,
113 Total,,,,,,,862,818,1680,2,2,4
114,"Government Girls PrimarySchool Kot Raja",KOT RAJA,128081604,-,-,,322,254,576,2,2,4
"",,"DHOK MALAKMAHMAD",128081704,-,-,,186,178,364,,,
"",,DHOK AJRI,128081705,-,-,,258,229,487,,,
114 Total,,,,,,,766,661,1427,2,2,4
115,"Government Boys PrimarySchool Shah Said Bulhoo",SAID BULHOO,128081605,-,-,,634,668,1302,2,2,4
115 Total,,,,,,,634,668,1302,2,2,4
116,"Government Girls High SchoolSohawa",SOHA WAH,128081601,-,-,,465,0,465,3,0,3
"",,SOHA WAH,128081602,-,-,,356,0,356,,,
"",,SOHA WAH,128081603,-,-,,459,0,459,,,
116 Total,,,,,,,1280,0,1280,3,0,3
117,"Government Girls High SchoolSohawa",SOHA WAH,128081601,-,-,,0,437,437,0,2,2
"",,SOHA WAH,128081602,-,-,,0,315,315,,,
"",,SOHA WAH,128081603,-,-,,0,437,437,,,
117 Total,,,,,,,0,1189,1189,0,2,2
118,"Government Girls High SchoolDheedwal",DHEEDWAL,128070401,-,-,,504,447,951,2,2,4
DHEEDWAL,128070402,-,-,,183,172,355,,,,,
119,"Government Boys PrimarySchool Hajial",BOHELAY HAJEYAL,128070407,-,-,,465,421,886,2,2,4
"",,BOHELAY HAJEYAL,128070408,-,-,,168,170,338,,,
119 Total,,,,,,,633,591,1224,2,2,4
120,"Government Boys HigherSecondary School Dheedwal",DHEEDWAL,128070403,-,-,,462,0,462,3,0,3
"",,DHEEDWAL,128070404,-,-,,224,0,224,,,
"",,DHEEDWAL,128070405,-,-,,606,0,606,,,
"",,DHEEDWAL,128070406,-,-,,123,0,123,,,
120 Total,,,,,,,1415,0,1415,3,0,3
121,"Government Boys HigherSecondary School Dheedwal",DHEEDWAL,128070403,-,-,,0,417,417,0,3,3
"",,DHEEDWAL,128070404,-,-,,0,266,266,,,
"",,DHEEDWAL,128070405,-,-,,0,595,595,,,
"",,DHEEDWAL,128070406,-,-,,0,124,124,,,
121 Total,,,,,,,0,1402,1402,0,3,3
122,"Government High School Karyala(Primary Portion)","KARYALA (KALIKARYALA)",128070202,-,-,,407,387,794,2,2,4
"",,"KARYALA (MOHALLAHSHARQI KARYALA)",128070205,-,-,,348,334,682,,,
122 Total,,,,,,,755,721,1476,2,2,4
123,"Government Girls High SchoolKaryala","KARYALA (MOHALLAHAURANGZAIB)",128070203,-,-,,206,187,393,2,2,4
"",,"KARYALA(SHAIRSHAH, BAZARKARYALA)",128070204,-,-,,722,734,1456,,,
123 Total,,,,,,,928,921,1849,2,2,4
124,"Government Model PrimarySchool Waryamal","RAMISHA(MOHALLAHRAMISHA)",128070107,-,-,,203,191,394,2,2,4
"",,WARYAMAN,128070201,-,-,,475,450,925,,,
124 Total,,,,,,,678,641,1319,2,2,4
125,"Government Boys ElementarySchool Thirpal.","RAKH SARLA (DKOKESARLA )",128070106,-,-,,26,0,26,2,0,2
"",,THIRPAL,128070305,-,-,,488,0,488,,,
"",,THIRPAL,128070306,-,-,,515,0,515,,,
125 Total,,,,,,,1029,0,1029,2,0,2
"",Thirpal,THIRPAL,128070305,-,-,,0,517,517,,,
